origin,month,basso_count,basso_dep_delay_avg,basso_arr_delay_avg,medio_count,medio_dep_delay_avg,medio_arr_delay_avg,alto_count,alto_dep_delay_avg,alto_arr_delay_avg,top_causa_1,top_causa_2,top_causa_3
SBN,7,70,5.828571428571428,8.428571428571429,80,31.6625,27.3625,70,139.65714285714284,139.88571428571427,carrier_delay,nas_delay,late_aircraft_delay
SBN,8,91,7.230769230769231,1.5333333333333334,74,29.5,26.135135135135137,66,147.56060606060606,138.83076923076922,carrier_delay,nas_delay,late_aircraft_delay
SBN,9,67,6.626865671641791,3.8358208955223883,61,33.459016393442624,25.885245901639344,33,167.72727272727272,165.24242424242425,carrier_delay,nas_delay,late_aircraft_delay
SBN,10,84,6.25,-3.8333333333333335,64,29.453125,17.6875,30,151.63333333333333,144.6,carrier_delay,nas_delay,late_aircraft_delay
SBN,11,79,6.531645569620253,-0.8607594936708861,43,28.74418604651163,21.25581395348837,43,179.86046511627907,176.52380952380952,carrier_delay,nas_delay,late_aircraft_delay
SBN,12,103,6.330097087378641,2.7254901960784315,85,31.576470588235296,28.301204819277107,61,171.72131147540983,168.9016393442623,carrier_delay,nas_delay,late_aircraft_delay
SBP,1,25,6.88,0.96,34,35.38235294117647,35.88235294117647,23,172.04347826086956,170.47826086956522,carrier_delay,nas_delay,late_aircraft_delay
SBP,2,28,5.321428571428571,-0.8214285714285714,32,34.9375,37.4375,26,226.73076923076923,225.30769230769232,nas_delay,carrier_delay,late_aircraft_delay
SBP,3,40,7.225,7.25,32,28.5,26.625,25,154.16,152.0,nas_delay,carrier_delay,late_aircraft_delay
SBP,4,47,6.74468085106383,3.7872340425531914,46,33.26086956521739,26.431818181818183,17,124.23529411764706,122.29411764705883,carrier_delay,nas_delay,late_aircraft_delay
SBP,5,34,5.970588235294118,2.0588235294117645,24,35.875,30.458333333333332,29,177.06896551724137,179.48275862068965,nas_delay,late_aircraft_delay,carrier_delay
SBP,6,30,5.9,1.8666666666666667,45,30.4,28.266666666666666,23,149.08695652173913,153.72727272727272,nas_delay,carrier_delay,late_aircraft_delay
SBP,7,44,6.931818181818182,7.181818181818182,34,34.411764705882355,29.294117647058822,34,181.3235294117647,176.47058823529412,carrier_delay,late_aircraft_delay,nas_delay
SBP,8,43,5.953488372093023,6.190476190476191,25,32.48,32.0,34,165.0,166.26470588235293,carrier_delay,nas_delay,late_aircraft_delay
SBP,9,39,4.435897435897436,0.7948717948717948,39,30.256410256410255,28.025641025641026,27,266.9259259259259,262.3333333333333,carrier_delay,nas_delay,late_aircraft_delay
SBP,10,50,5.66,5.24,45,31.444444444444443,29.288888888888888,37,222.56756756756758,221.6216216216216,carrier_delay,late_aircraft_delay,nas_delay
SBP,11,47,6.872340425531915,0.14893617021276595,53,32.62264150943396,24.49056603773585,27,119.62962962962963,119.52,carrier_delay,nas_delay,late_aircraft_delay
SBP,12,42,7.261904761904762,2.761904761904762,43,31.162790697674417,24.186046511627907,58,172.77586206896552,170.74137931034483,carrier_delay,late_aircraft_delay,nas_delay
SCC,1,3,4.0,-2.6666666666666665,2,26.5,20.0,4,112.5,119.5,late_aircraft_delay,canc_B,nas_delay
SCC,2,5,8.4,6.6,1,22.0,24.0,3,114.66666666666667,119.0,late_aircraft_delay,nas_delay,canc_B
SCC,3,4,7.0,8.75,1,19.0,20.0,2,116.5,117.0,nas_delay,late_aircraft_delay,canc_B
SCC,4,1,13.0,16.0,5,39.6,42.4,3,152.33333333333334,158.66666666666666,late_aircraft_delay,nas_delay,carrier_delay
SCC,5,0,"","",6,37.333333333333336,34.833333333333336,1,63.0,59.0,late_aircraft_delay,nas_delay,canc_A
SCC,6,3,10.333333333333334,12.666666666666666,3,37.333333333333336,33.666666666666664,1,66.0,61.0,late_aircraft_delay,nas_delay,canc_B
SCC,7,2,6.0,5.0,2,35.5,26.0,1,185.0,189.0,late_aircraft_delay,nas_delay,canc_B
SCC,8,2,2.5,-2.0,5,23.8,23.2,2,157.5,150.0,late_aircraft_delay,nas_delay,carrier_delay
SCC,9,2,6.0,11.5,1,35.0,29.0,0,"","",late_aircraft_delay,Nessuna,Nessuna
SCC,10,1,3.0,12.0,4,38.25,42.25,2,251.5,247.5,late_aircraft_delay,nas_delay,canc_B
SCC,11,4,7.0,2.5,2,47.0,46.0,0,"","",late_aircraft_delay,carrier_delay,Nessuna
SCC,12,5,4.6,8.6,2,18.0,16.5,1,126.0,125.0,canc_B,late_aircraft_delay,nas_delay
SCE,1,1,3.0,-18.0,3,35.666666666666664,31.0,0,"","",canc_B,carrier_delay,nas_delay
SCE,2,0,"","",3,23.333333333333332,27.0,1,166.0,167.0,carrier_delay,nas_delay,canc_B
SCE,3,5,9.0,4.2,2,22.0,10.5,2,116.5,111.5,nas_delay,carrier_delay,late_aircraft_delay
SCE,4,4,6.75,6.0,7,37.142857142857146,32.0,6,131.16666666666666,129.2,carrier_delay,late_aircraft_delay,nas_delay
SCE,5,7,8.714285714285714,7.428571428571429,11,34.27272727272727,30.727272727272727,12,133.58333333333334,142.0,nas_delay,late_aircraft_delay,carrier_delay
SCE,6,9,8.333333333333334,5.666666666666667,9,29.0,27.333333333333332,12,159.66666666666666,139.36363636363637,late_aircraft_delay,carrier_delay,nas_delay
SCE,7,3,5.333333333333333,11.333333333333334,2,46.5,70.5,2,91.0,82.5,nas_delay,carrier_delay,weather_delay
SCE,8,6,6.166666666666667,7.833333333333333,5,31.6,33.0,3,73.66666666666667,72.33333333333333,late_aircraft_delay,nas_delay,weather_delay
SCE,9,0,"","",0,"","",2,169.5,160.5,late_aircraft_delay,carrier_delay,nas_delay
SCE,10,8,8.875,11.125,5,32.6,34.2,4,213.0,211.5,nas_delay,late_aircraft_delay,carrier_delay
SCE,11,3,2.6666666666666665,2.6666666666666665,5,33.6,36.8,7,172.71428571428572,164.42857142857142,carrier_delay,late_aircraft_delay,nas_delay
SCE,12,0,"","",5,29.6,38.6,3,71.66666666666667,76.66666666666667,nas_delay,late_aircraft_delay,carrier_delay
SCK,1,8,3.625,7.125,8,27.25,26.625,5,128.0,129.6,late_aircraft_delay,nas_delay,carrier_delay
SCK,2,7,5.428571428571429,2.4285714285714284,1,27.0,15.0,5,202.6,205.4,late_aircraft_delay,nas_delay,carrier_delay
SCK,3,8,5.125,11.875,9,37.22222222222222,46.55555555555556,5,121.6,127.0,nas_delay,late_aircraft_delay,carrier_delay
SCK,4,6,7.166666666666667,10.833333333333334,6,25.5,37.0,2,93.5,94.0,nas_delay,carrier_delay,late_aircraft_delay
SCK,5,7,6.571428571428571,7.857142857142857,5,41.0,40.2,2,85.5,81.5,nas_delay,late_aircraft_delay,carrier_delay
SCK,6,7,7.142857142857143,7.0,17,32.11764705882353,29.823529411764707,2,98.0,97.0,late_aircraft_delay,carrier_delay,nas_delay
SCK,7,13,8.692307692307692,7.076923076923077,12,32.083333333333336,32.25,6,456.3333333333333,461.5,nas_delay,carrier_delay,late_aircraft_delay
SCK,8,10,6.5,5.0,8,37.625,40.875,6,195.0,192.83333333333334,late_aircraft_delay,carrier_delay,nas_delay
SCK,9,11,8.272727272727273,6.0,10,37.2,38.4,6,187.0,186.5,carrier_delay,late_aircraft_delay,nas_delay
SCK,10,11,8.454545454545455,7.818181818181818,11,26.818181818181817,27.818181818181817,5,90.6,83.0,late_aircraft_delay,nas_delay,carrier_delay
SCK,11,12,7.416666666666667,0.4166666666666667,17,33.11764705882353,33.35294117647059,0,"","",late_aircraft_delay,nas_delay,carrier_delay
SCK,12,11,7.0,4.909090909090909,17,33.588235294117645,24.352941176470587,12,102.66666666666667,101.41666666666667,late_aircraft_delay,carrier_delay,nas_delay
SDF,1,196,6.3979591836734695,2.3435897435897437,193,31.38860103626943,29.536458333333332,144,182.27777777777777,185.1958041958042,nas_delay,carrier_delay,late_aircraft_delay
SDF,2,211,5.606635071090047,0.5260663507109005,128,31.3828125,23.503937007874015,51,141.72549019607843,142.50980392156862,nas_delay,carrier_delay,late_aircraft_delay
SDF,3,234,6.739316239316239,2.3162393162393164,212,32.24528301886792,26.183962264150942,104,156.77884615384616,153.625,nas_delay,late_aircraft_delay,carrier_delay
SDF,4,259,6.845559845559846,2.1042471042471043,196,30.28061224489796,25.331632653061224,99,135.7171717171717,133.95876288659792,carrier_delay,nas_delay,late_aircraft_delay
SDF,5,359,6.345403899721449,3.8022284122562673,323,30.86377708978328,27.981308411214954,197,161.46700507614213,161.0102564102564,nas_delay,late_aircraft_delay,carrier_delay
SDF,6,267,5.898876404494382,1.3932584269662922,239,30.01255230125523,27.228813559322035,144,185.02777777777777,183.19718309859155,nas_delay,carrier_delay,late_aircraft_delay
SDF,7,300,6.366666666666666,3.2416107382550337,303,32.584158415841586,31.826666666666668,226,173.98230088495575,175.03555555555556,nas_delay,late_aircraft_delay,carrier_delay
SDF,8,245,6.114285714285714,1.8040816326530613,207,31.053140096618357,29.053140096618357,141,181.36170212765958,180.14598540145985,nas_delay,carrier_delay,late_aircraft_delay
SDF,9,265,5.992452830188679,1.9811320754716981,171,31.84795321637427,29.55294117647059,93,158.06451612903226,156.58695652173913,nas_delay,carrier_delay,late_aircraft_delay
