origin,month,basso_count,basso_dep_delay_avg,basso_arr_delay_avg,medio_count,medio_dep_delay_avg,medio_arr_delay_avg,alto_count,alto_dep_delay_avg,alto_arr_delay_avg,top_causa_1,top_causa_2,top_causa_3
IND,2,1940,6.061855670103093,-1.5443298969072166,1164,30.281786941580755,26.186206896551724,508,170.5511811023622,171.16535433070865,nas_delay,carrier_delay,late_aircraft_delay
IND,3,2496,6.376602564102564,-0.6099518459069021,1836,29.986928104575163,24.355119825708062,1120,133.44642857142858,129.7892857142857,nas_delay,late_aircraft_delay,carrier_delay
IND,4,2316,5.81692573402418,-0.7443868739205527,1392,29.68103448275862,23.544668587896254,792,149.84343434343435,146.81725888324874,nas_delay,late_aircraft_delay,carrier_delay
IND,5,2832,5.853107344632768,1.95177304964539,2084,30.276391554702496,25.8568665377176,1292,149.6315789473684,149.12111801242236,nas_delay,late_aircraft_delay,carrier_delay
IND,6,3048,5.981627296587926,1.8969616908850726,2024,30.990118577075098,26.12375249500998,1224,140.62418300653596,137.38888888888889,nas_delay,late_aircraft_delay,carrier_delay
IND,7,2940,6.1034013605442174,1.7684931506849315,2504,31.594249201277954,28.67628205128205,1640,158.11463414634147,157.61481481481482,late_aircraft_delay,nas_delay,carrier_delay
IND,8,2376,5.961279461279461,1.373942470389171,1676,31.730310262529834,28.55263157894737,1004,152.57370517928288,151.86345381526104,nas_delay,late_aircraft_delay,carrier_delay
IND,9,2040,5.425490196078432,-0.707843137254902,1276,31.08150470219436,25.29874213836478,532,135.18796992481202,130.593984962406,late_aircraft_delay,nas_delay,carrier_delay
IND,10,2532,5.9684044233807265,-2.08716323296355,1312,29.567073170731707,20.625,476,162.41176470588235,155.11864406779662,carrier_delay,nas_delay,late_aircraft_delay
IND,11,2280,5.940350877192983,-0.3350877192982456,1096,30.003649635036496,27.5,524,142.74809160305344,146.3923076923077,nas_delay,carrier_delay,late_aircraft_delay
IND,12,2736,6.06140350877193,-1.669603524229075,1704,30.76525821596244,26.00470588235294,964,145.551867219917,141.61087866108787,nas_delay,late_aircraft_delay,carrier_delay
INL,1,12,5.333333333333333,-16.0,12,32.333333333333336,25.0,8,120.5,106.0,carrier_delay,weather_delay,canc_B
INL,2,8,7.5,-11.0,12,22.666666666666668,17.0,12,104.0,84.66666666666667,weather_delay,canc_B,carrier_delay
INL,3,8,11.5,9.5,16,30.25,24.0,8,116.5,130.5,carrier_delay,nas_delay,weather_delay
INL,4,0,"","",4,54.0,37.0,8,501.5,493.5,carrier_delay,weather_delay,Nessuna
INL,5,4,13.0,7.0,8,31.0,30.0,12,170.0,161.33333333333334,carrier_delay,weather_delay,nas_delay
INL,6,20,5.8,10.8,40,33.7,37.9,24,176.16666666666666,186.83333333333334,nas_delay,carrier_delay,weather_delay
INL,7,40,4.3,2.9,36,28.77777777777778,26.11111111111111,24,283.3333333333333,284.0,carrier_delay,nas_delay,weather_delay
INL,8,20,5.2,21.4,20,35.8,44.4,20,254.4,252.8,nas_delay,carrier_delay,weather_delay
INL,9,0,"","",20,35.2,36.8,16,249.5,235.5,carrier_delay,nas_delay,weather_delay
INL,10,8,10.0,-0.5,8,22.0,5.5,24,226.0,217.16666666666666,carrier_delay,Nessuna,Nessuna
INL,11,12,7.333333333333333,-5.333333333333333,4,23.0,15.0,20,94.6,78.6,carrier_delay,weather_delay,Nessuna
INL,12,12,6.0,4.666666666666667,24,26.333333333333332,10.5,40,269.0,267.9,carrier_delay,nas_delay,weather_delay
ISP,1,324,6.049382716049383,2.5185185185185186,288,30.65277777777778,30.97222222222222,128,173.6875,173.25,nas_delay,late_aircraft_delay,carrier_delay
